x1,x2,S1,S2,delta1,delta2
1.453125,2.578125,427.6457586,1317.241671,1.001494354,-0.0001833455085
1.453125,2.671875,427.6457586,1446.706953,1.00080423,4.495073407e-05
1.453125,2.765625,427.6457586,1588.896749,1.000576508,9.856120642e-07
1.453125,2.859375,427.6457586,1745.061689,1.000560628,-8.768122796e-05
1.453125,2.953125,427.6457586,1916.575322,1.000529491,-0.0006949183504
1.546875,-2.953125,469.676982,5.217639967,3.163282646e-10,-2.146186307e-07
1.546875,-2.859375,469.676982,5.730456443,9.851067131e-10,-2.677898247e-07
1.546875,-2.765625,469.676982,6.293675158,8.406626036e-10,-4.084124335e-07
1.546875,-2.671875,469.676982,6.912249904,1.341099942e-10,-5.695596428e-07
1.546875,-2.578125,469.676982,7.591621356,-9.954031887e-10,-6.323100758e-07
1.546875,-2.484375,469.676982,8.337764926,-2.371857626e-09,-5.897096067e-07
1.546875,-2.390625,469.676982,9.157243322,-3.497060876e-09,-4.448362689e-07
1.546875,-2.296875,469.676982,10.05726427,-4.321957386e-09,-2.247357974e-07
1.546875,-2.203125,469.676982,11.0457439,-4.537253955e-09,1.456134255e-08
1.546875,-2.109375,469.676982,12.13137638,-3.896412219e-09,2.29352794e-07
1.546875,-2.015625,469.676982,13.32371041,-3.146833282e-09,3.606906486e-07
1.546875,-1.921875,469.676982,14.63323316,-2.098031029e-09,3.91283113e-07
1.546875,-1.828125,469.676982,16.07146254,-1.334667507e-09,3.196909877e-07
1.546875,-1.734375,469.676982,17.65104849,-1.714180795e-09,1.765134002e-07
1.546875,-1.640625,469.676982,19.38588426,-2.369830241e-09,7.236660587e-09
1.546875,-1.546875,469.676982,21.29122862,-3.946880364e-09,-1.264709931e-07
1.546875,-1.453125,469.676982,23.38384001,-5.654873957e-09,-1.469746129e-07
1.546875,-1.359375,469.676982,25.68212401,-4.095423201e-09,9.671353707e-09
1.546875,-1.265625,469.676982,28.20629517,1.208465925e-09,2.660360206e-07
1.546875,-1.171875,469.676982,30.97855485,1.106872606e-08,-5.750939849e-07
1.546875,-1.078125,469.676982,34.02328646,2.634429868e-08,-6.214924833e-06
1.546875,-0.984375,469.676982,37.36726994,3.719436583e-08,-2.299305052e-05
1.546875,-0.890625,469.676982,41.03991731,5.55481059e-08,-3.917115637e-05
1.546875,-0.796875,469.676982,45.07353134,7.810004519e-08,0.0001379239828
1.546875,-0.703125,469.676982,49.50358969,4.871587307e-07,0.001110488473
1.546875,-0.609375,469.676982,54.36905695,1.28167268e-06,0.005353824395
1.546875,-0.515625,469.676982,59.71272734,4.681342626e-06,0.01711106241
1.546875,-0.421875,469.676982,65.58160113,9.523433594e-06,0.04760969862
1.546875,-0.328125,469.676982,72.027298,2.053678493e-05,0.1071424492
1.546875,-0.234375,469.676982,79.10651109,3.125356145e-05,0.213239241
1.546875,-0.140625,469.676982,86.88150563,4.233388151e-05,0.3636279607
1.546875,-0.046875,469.676982,95.4206666,5.247027232e-05,0.5444874392
1.546875,0.046875,469.676982,104.7991002,5.404896638e-05,0.7226252826
1.546875,0.140625,469.676982,115.0992945,7.128465596e-05,0.8526828021
1.546875,0.234375,469.676982,126.4118448,7.258198923e-05,0.933049778
1.546875,0.328125,469.676982,138.8362507,3.553091964e-06,0.9748578427
1.546875,0.421875,469.676982,152.4817911,-0.0002151064005,0.9926280399
1.546875,0.515625,469.676982,167.4684853,-0.0007026340988,1.000605842
1.546875,0.609375,469.676982,183.9281489,-0.001538226793,1.004573418
1.546875,0.703125,469.676982,202.0055528,-0.002660309817,1.007782298
1.546875,0.796875,469.676982,221.8596969,-0.003612019103,1.009983617
1.546875,0.890625,469.676982,243.6652083,-0.003171435246,1.009197103
1.546875,0.984375,469.676982,267.6138775,0.001137893301,1.001474245
1.546875,1.078125,469.676982,293.916345,0.01354561381,0.9810494428
1.546875,1.171875,469.676982,322.8039542,0.04040263382,0.9406344616
1.546875,1.265625,469.676982,354.5307861,0.09027429758,0.8721328845
1.546875,1.359375,469.676982,389.3758942,0.1734095652,0.7680030794
1.546875,1.453125,469.676982,427.6457586,0.2980182726,0.6255557671
1.546875,1.546875,469.676982,469.676982,0.4579243082,0.4579242745
1.546875,1.640625,469.676982,515.83925,0.6255552444,0.2980179084
1.546875,1.734375,469.676982,566.5385831,0.7680018699,0.1734089069
1.546875,1.828125,469.676982,622.2209072,0.8721313534,0.09027362688
1.546875,1.921875,469.676982,683.3759764,0.9406331834,0.04040232748
1.546875,2.015625,469.676982,750.5416801,0.9810490308,0.01354586439
1.546875,2.109375,469.676982,824.3087744,1.001474908,0.00113873645
1.546875,2.203125,469.676982,905.326078,1.00919835,-0.003169668086
1.546875,2.296875,469.676982,994.3061786,1.009995462,-0.003608160189
1.546875,2.390625,469.676982,1092.031701,1.007860675,-0.002648637453
1.546875,2.484375,469.676982,1199.36219,1.005143915,-0.001511934707
1.546875,2.578125,469.676982,1317.241671,1.002941091,-0.0006638907729
1.546875,2.671875,469.676982,1446.706953,1.001558227,-0.0001663618143
1.546875,2.765625,469.676982,1588.896749,1.000873415,-6.845381279e-05
1.546875,2.859375,469.676982,1745.061689,1.000626659,-8.932874043e-05
1.546875,2.953125,469.676982,1916.575322,1.000530246,-0.0007281815914
1.640625,-2.953125,515.83925,5.217639967,4.461594836e-10,-1.106824968e-07
1.640625,-2.859375,515.83925,5.730456443,1.266003247e-09,-2.279602534e-07
1.640625,-2.765625,515.83925,6.293675158,1.468570789e-09,-4.27749476e-07
1.640625,-2.671875,515.83925,6.912249904,1.259877014e-09,-6.066513819e-07
1.640625,-2.578125,515.83925,7.591621356,7.298123988e-10,-6.958836283e-07
1.640625,-2.484375,515.83925,8.337764926,3.545493871e-11,-6.450178344e-07
1.640625,-2.390625,515.83925,9.157243322,-6.297909684e-10,-4.845052589e-07
1.640625,-2.296875,515.83925,10.05726427,-9.369540851e-10,-2.407310491e-07
1.640625,-2.203125,515.83925,11.0457439,-8.451961497e-10,2.635237633e-08
1.640625,-2.109375,515.83925,12.13137638,-5.765622217e-10,2.572161673e-07
1.640625,-2.015625,515.83925,13.32371041,2.297423648e-10,3.959360871e-07
1.640625,-1.921875,515.83925,14.63323316,8.17994857e-10,4.185769429e-07
1.640625,-1.828125,515.83925,16.07146254,8.559054033e-10,3.233898806e-07
1.640625,-1.734375,515.83925,17.65104849,7.455000097e-10,1.656479939e-07
1.640625,-1.640625,515.83925,19.38588426,-5.843454574e-10,-2.677179531e-08
1.640625,-1.546875,515.83925,21.29122862,-2.300374121e-09,-1.665666161e-07
1.640625,-1.453125,515.83925,23.38384001,-3.11406698e-09,-1.595255404e-07
1.640625,-1.359375,515.83925,25.68212401,-3.851516874e-09,3.671571709e-08
1.640625,-1.265625,515.83925,28.20629517,-2.201289801e-09,3.627947797e-07
1.640625,-1.171875,515.83925,30.97855485,4.055669461e-09,-3.938793069e-07
1.640625,-1.078125,515.83925,34.02328646,1.215503615e-08,-6.00774178e-06
1.640625,-0.984375,515.83925,37.36726994,2.246297105e-08,-2.28629345e-05
1.640625,-0.890625,515.83925,41.03991731,6.623657951e-08,-3.926698786e-05
1.640625,-0.796875,515.83925,45.07353134,1.556173692e-07,0.0001370479485
1.640625,-0.703125,515.83925,49.50358969,6.64731375e-07,0.001108672705
1.640625,-0.609375,515.83925,54.36905695,1.555349647e-06,0.005349122487
1.640625,-0.515625,515.83925,59.71272734,4.757671533e-06,0.01710619257
1.640625,-0.421875,515.83925,65.58160113,9.006856186e-06,0.04760473968
1.640625,-0.328125,515.83925,72.027298,1.813691344e-05,0.1071456624
1.640625,-0.234375,515.83925,79.10651109,2.569246168e-05,0.2132584833
1.640625,-0.140625,515.83925,86.88150563,3.161875714e-05,0.3636697262
1.640625,-0.046875,515.83925,95.4206666,3.475898942e-05,0.5445647381
1.640625,0.046875,515.83925,104.7991002,3.059547571e-05,0.722733326
1.640625,0.140625,515.83925,115.0992945,4.789532753e-05,0.8527830969
1.640625,0.234375,515.83925,126.4118448,7.149242429e-05,0.9330556033
1.640625,0.328125,515.83925,138.8362507,7.399740835e-05,0.9746154171
1.640625,0.421875,515.83925,152.4817911,9.90779612e-06,0.9919126141
1.640625,0.515625,515.83925,167.4684853,-0.0002137169149,0.9991844248
1.640625,0.609375,515.83925,183.9281489,-0.0007004337625,1.002347157
1.640625,0.703125,515.83925,202.0055528,-0.001537977629,1.005051303
1.640625,0.796875,515.83925,221.8596969,-0.002660011825,1.007841279
1.640625,0.890625,515.83925,243.6652083,-0.003611965502,1.009989452
1.640625,0.984375,515.83925,267.6138775,-0.003171355987,1.009194411
1.640625,1.078125,515.83925,293.916345,0.00113796252,1.001473292
1.640625,1.171875,515.83925,322.8039542,0.01354566301,0.9810493508
1.640625,1.265625,515.83925,354.5307861,0.04040264217,0.9406345018
1.640625,1.359375,515.83925,389.3758942,0.09027423409,0.8721326949
1.640625,1.453125,515.83925,427.6457586,0.1734093676,0.7680025264
1.640625,1.546875,515.83925,469.676982,0.2980179008,0.6255552096
1.640625,1.640625,515.83925,515.83925,0.457923813,0.4579238226
1.640625,1.734375,515.83925,566.5385831,0.6255548247,0.2980175044
1.640625,1.828125,515.83925,622.2209072,0.7680020006,0.1734090984
1.640625,1.921875,515.83925,683.3759764,0.8721328974,0.09027484496
1.640625,2.015625,515.83925,750.5416801,0.9406373534,0.04040461485
1.640625,2.109375,515.83925,824.3087744,0.9810571151,0.01354906213
1.640625,2.203125,515.83925,905.326078,1.001487855,0.001142899121
1.640625,2.296875,515.83925,994.3061786,1.009216768,-0.003163761847
1.640625,2.390625,515.83925,1092.031701,1.010020849,-0.003595294506
1.640625,2.484375,515.83925,1199.36219,1.007897336,-0.002625360712
1.640625,2.578125,515.83925,1317.241671,1.00519633,-0.00148965731
1.640625,2.671875,515.83925,1446.706953,1.003018686,-0.0006352124142
1.640625,2.765625,515.83925,1588.896749,1.00163764,-0.0002900642616
1.640625,2.859375,515.83925,1745.061689,1.000928675,-0.0001572350287
1.640625,2.953125,515.83925,1916.575322,1.000598064,-0.0007833687246
1.734375,-2.953125,566.5385831,5.217639967,5.648105636e-10,2.197721733e-08
1.734375,-2.859375,566.5385831,5.730456443,1.580820998e-09,-1.661916787e-07
1.734375,-2.765625,566.5385831,6.293675158,2.121193157e-09,-4.056348128e-07
1.734375,-2.671875,566.5385831,6.912249904,2.307224583e-09,-6.170383176e-07
1.734375,-2.578125,566.5385831,7.591621356,2.258097442e-09,-7.160075486e-07
1.734375,-2.484375,566.5385831,8.337764926,2.091568458e-09,-6.721714403e-07
1.734375,-2.390625,566.5385831,9.157243322,1.971888803e-09,-4.998292251e-07
1.734375,-2.296875,566.5385831,10.05726427,1.971496102e-09,-2.407064726e-07
1.734375,-2.203125,566.5385831,11.0457439,2.130891051e-09,3.921578255e-08
1.734375,-2.109375,566.5385831,12.13137638,2.638374574e-09,2.816048677e-07
1.734375,-2.015625,566.5385831,13.32371041,2.940505787e-09,4.204982632e-07
1.734375,-1.921875,566.5385831,14.63323316,3.131762757e-09,4.275300565e-07
1.734375,-1.828125,566.5385831,16.07146254,3.161821619e-09,3.225609811e-07
1.734375,-1.734375,566.5385831,17.65104849,2.204302412e-09,1.385923245e-07
1.734375,-1.640625,566.5385831,19.38588426,1.253598903e-09,-5.968488217e-08
1.734375,-1.546875,566.5385831,21.29122862,2.994844652e-10,-1.975667137e-07
1.734375,-1.453125,566.5385831,23.38384001,-1.487440161e-09,-1.886103761e-07
1.734375,-1.359375,566.5385831,25.68212401,-1.952043527e-09,3.763155699e-08
1.734375,-1.265625,566.5385831,28.20629517,-1.377276559e-09,4.07343706e-07
1.734375,-1.171875,566.5385831,30.97855485,-1.841379234e-09,-3.217069197e-07
1.734375,-1.078125,566.5385831,34.02328646,-1.324798367e-09,-5.906113931e-06
1.734375,-0.984375,566.5385831,37.36726994,2.64249213e-09,-2.271227861e-05
1.734375,-0.890625,566.5385831,41.03991731,4.541343583e-08,-3.899603859e-05
1.734375,-0.796875,566.5385831,45.07353134,1.575170469e-07,0.0001370088204
1.734375,-0.703125,566.5385831,49.50358969,7.125718728e-07,0.001108580414
1.734375,-0.609375,566.5385831,54.36905695,1.649051851e-06,0.005345724933
1.734375,-0.515625,566.5385831,59.71272734,4.709886893e-06,0.01710245804
1.734375,-0.421875,566.5385831,65.58160113,8.675244806e-06,0.04759828448
1.734375,-0.328125,566.5385831,72.027298,1.679921726e-05,0.1071423204
1.734375,-0.234375,566.5385831,79.10651109,2.286784603e-05,0.2132635132
1.734375,-0.140625,566.5385831,86.88150563,2.606446144e-05,0.3636852789
1.734375,-0.046875,566.5385831,95.4206666,2.463286576e-05,0.5446075083
1.734375,0.046875,566.5385831,104.7991002,1.479930054e-05,0.7228126262
1.734375,0.140625,566.5385831,115.0992945,2.505676944e-05,0.8528898623
1.734375,0.234375,566.5385831,126.4118448,4.807846995e-05,0.9331542641
1.734375,0.328125,566.5385831,138.8362507,7.273052896e-05,0.9746233083
1.734375,0.421875,566.5385831,152.4817911,7.976262758e-05,0.9916698819
1.734375,0.515625,566.5385831,167.4684853,1.108370662e-05,0.9984686029
1.734375,0.609375,566.5385831,183.9281489,-0.0002117915369,1.000926115
1.734375,0.703125,566.5385831,202.0055528,-0.0007002488592,1.002824676
1.734375,0.796875,566.5385831,221.8596969,-0.001537762307,1.005110473
1.734375,0.890625,566.5385831,243.6652083,-0.00266002355,1.007847113
1.734375,0.984375,566.5385831,267.6138775,-0.003611970487,1.009986781
1.734375,1.078125,566.5385831,293.916345,-0.003171386049,1.009193426
1.734375,1.171875,566.5385831,322.8039542,0.001137899869,1.001473139
1.734375,1.265625,566.5385831,354.5307861,0.01354554471,0.9810493033
1.734375,1.359375,566.5385831,389.3758942,0.04040242732,0.9406341592
1.734375,1.453125,566.5385831,427.6457586,0.09027388414,0.8721319399
1.734375,1.546875,566.5385831,469.676982,0.1734089011,0.768001829
1.734375,1.640625,566.5385831,515.83925,0.2980174893,0.6255548316
1.734375,1.734375,566.5385831,566.5385831,0.4579239142,0.4579239347
1.734375,1.828125,566.5385831,622.2209072,0.6255563445,0.2980189798
1.734375,1.921875,566.5385831,683.3759764,0.7680063844,0.1734125963
1.734375,2.015625,566.5385831,750.5416801,0.8721418687,0.0902803283
1.734375,2.109375,566.5385831,824.3087744,0.9406522325,0.04041141377
1.734375,2.203125,566.5385831,905.326078,0.9810780403,0.01355649756
1.734375,2.296875,566.5385831,994.3061786,1.001513578,0.001151376745
1.734375,2.390625,566.5385831,1092.031701,1.009246139,-0.00314805135
1.734375,2.484375,566.5385831,1199.36219,1.010055251,-0.003567283954
1.734375,2.578125,566.5385831,1317.241671,1.00793839,-0.002598565225
1.734375,2.671875,566.5385831,1446.706953,1.005252129,-0.00144929655
1.734375,2.765625,566.5385831,1588.896749,1.003052789,-0.0007789102705
1.734375,2.859375,566.5385831,1745.061689,1.001618522,-0.0003799988301
1.734375,2.953125,566.5385831,1916.575322,1.000789432,-0.0009191475104
1.828125,-2.953125,622.2209072,5.217639967,6.876911186e-10,1.860608474e-07
1.828125,-2.859375,622.2209072,5.730456443,1.857268146e-09,-7.710910424e-08
1.828125,-2.765625,622.2209072,6.293675158,2.636607002e-09,-3.472575398e-07
1.828125,-2.671875,622.2209072,6.912249904,3.165587862e-09,-5.960688635e-07
1.828125,-2.578125,622.2209072,7.591621356,3.465968036e-09,-7.028031581e-07
1.828125,-2.484375,622.2209072,8.337764926,3.68533267e-09,-6.694101278e-07
1.828125,-2.390625,622.2209072,9.157243322,3.842311633e-09,-4.9353991e-07
1.828125,-2.296875,622.2209072,10.05726427,4.141900428e-09,-2.268474135e-07
1.828125,-2.203125,622.2209072,11.0457439,4.547653693e-09,5.790135592e-08
1.828125,-2.109375,622.2209072,12.13137638,4.782370033e-09,3.009510182e-07
1.828125,-2.015625,622.2209072,13.32371041,5.149882416e-09,4.342101991e-07
1.828125,-1.921875,622.2209072,14.63323316,5.147251197e-09,4.263028849e-07
1.828125,-1.828125,622.2209072,16.07146254,4.621529114e-09,3.093344916e-07
1.828125,-1.734375,622.2209072,17.65104849,4.399719718e-09,1.177648614e-07
1.828125,-1.640625,622.2209072,19.38588426,3.60149325e-09,-8.663478822e-08
1.828125,-1.546875,622.2209072,21.29122862,2.362493231e-09,-2.291355346e-07
1.828125,-1.453125,622.2209072,23.38384001,2.251222032e-09,-2.036123334e-07
1.828125,-1.359375,622.2209072,25.68212401,1.750504731e-09,3.101517473e-08
1.828125,-1.265625,622.2209072,28.20629517,-1.090892605e-14,3.895444388e-07
1.828125,-1.171875,622.2209072,30.97855485,-2.220420633e-09,-3.441266383e-07
1.828125,-1.078125,622.2209072,34.02328646,-8.055970244e-09,-5.945756357e-06
1.828125,-0.984375,622.2209072,37.36726994,-1.540595238e-08,-2.269772034e-05
1.828125,-0.890625,622.2209072,41.03991731,2.066626779e-08,-3.860333109e-05
1.828125,-0.796875,622.2209072,45.07353134,1.387392573e-07,0.0001374630858
1.828125,-0.703125,622.2209072,49.50358969,7.012962843e-07,0.001109828966
1.828125,-0.609375,622.2209072,54.36905695,1.627289717e-06,0.005343217936
1.828125,-0.515625,622.2209072,59.71272734,4.514417322e-06,0.01710037308
1.828125,-0.421875,622.2209072,65.58160113,8.232577495e-06,0.04759214455
1.828125,-0.328125,622.2209072,72.027298,1.569950816e-05,0.1071378208
1.828125,-0.234375,622.2209072,79.10651109,2.11875573e-05,0.2132635096
1.828125,-0.140625,622.2209072,86.88150563,2.327591378e-05,0.3636850744
1.828125,-0.046875,622.2209072,95.4206666,1.960430435e-05,0.5446236908
1.828125,0.046875,622.2209072,104.7991002,6.43850119e-06,0.7228584649
1.828125,0.140625,622.2209072,115.0992945,9.868858056e-06,0.8529681149
1.828125,0.234375,622.2209072,126.4118448,2.522945142e-05,0.933258327
1.828125,0.328125,622.2209072,138.8362507,4.916285286e-05,0.9747246765
1.828125,0.421875,622.2209072,152.4817911,7.80219154e-05,0.9916772821
1.828125,0.515625,622.2209072,167.4684853,8.080885418e-05,0.9982251711
1.828125,0.609375,622.2209072,183.9281489,1.281412208e-05,1.000211
1.828125,0.703125,622.2209072,202.0055528,-0.0002116128102,1.001403142
1.828125,0.796875,622.2209072,221.8596969,-0.0007000619765,1.00288407
1.828125,0.890625,622.2209072,243.6652083,-0.001537777559,1.005116262
1.828125,0.984375,622.2209072,267.6138775,-0.002660046027,1.007844436
1.828125,1.078125,622.2209072,293.916345,-0.003612018769,1.009985746
1.828125,1.171875,622.2209072,322.8039542,-0.00317146899,1.009193189
1.828125,1.265625,622.2209072,354.5307861,0.001137753447,1.001472968
1.828125,1.359375,622.2209072,389.3758942,0.01354531852,0.9810488017
1.828125,1.453125,622.2209072,427.6457586,0.04040213345,0.9406332644
1.828125,1.546875,622.2209072,469.676982,0.09027364361,0.872131302
1.828125,1.640625,622.2209072,515.83925,0.1734091061,0.7680019982
1.828125,1.734375,622.2209072,566.5385831,0.2980189788,0.6255563634
1.828125,1.828125,622.2209072,622.2209072,0.4579281378,0.4579281416
1.828125,1.921875,622.2209072,683.3759764,0.6255652454,0.2980266238
1.828125,2.015625,622.2209072,750.5416801,0.7680216929,0.1734230745
1.828125,2.109375,622.2209072,824.3087744,0.8721638812,0.0902916915
1.828125,2.203125,622.2209072,905.326078,0.940678381,0.04042130577
1.828125,2.296875,622.2209072,994.3061786,0.9811022715,0.0135642369
1.828125,2.390625,622.2209072,1092.031701,1.001528116,0.001164114614
1.828125,2.484375,622.2209072,1199.36219,1.009244878,-0.003123041555
1.828125,2.578125,622.2209072,1317.241671,1.010032717,-0.003545228702
1.828125,2.671875,622.2209072,1446.706953,1.007896704,-0.002555045247
1.828125,2.765625,622.2209072,1588.896749,1.005131088,-0.001637473957
1.828125,2.859375,622.2209072,1745.061689,1.002809961,-0.0008830923595
1.828125,2.953125,622.2209072,1916.575322,1.001161525,-0.001246030276
1.921875,-2.953125,683.3759764,5.217639967,6.871432513e-10,3.704723739e-07
1.921875,-2.859375,683.3759764,5.730456443,1.959445184e-09,4.665212287e-08
1.921875,-2.765625,683.3759764,6.293675158,2.917084166e-09,-2.640493351e-07
1.921875,-2.671875,683.3759764,6.912249904,3.623866294e-09,-5.417183843e-07
1.921875,-2.578125,683.3759764,7.591621356,4.143993022e-09,-6.679599652e-07
1.921875,-2.484375,683.3759764,8.337764926,4.479663167e-09,-6.459205373e-07
1.921875,-2.390625,683.3759764,9.157243322,4.831000118e-09,-4.717088668e-07
1.921875,-2.296875,683.3759764,10.05726427,5.130440693e-09,-2.058642998e-07
1.921875,-2.203125,683.3759764,11.0457439,5.426897457e-09,8.011561597e-08
1.921875,-2.109375,683.3759764,12.13137638,5.838937354e-09,3.15855846e-07
1.921875,-2.015625,683.3759764,13.32371041,5.781398617e-09,4.367554957e-07
1.921875,-1.921875,683.3759764,14.63323316,5.652336513e-09,4.210428852e-07
1.921875,-1.828125,683.3759764,16.07146254,5.666557339e-09,2.997290598e-07
1.921875,-1.734375,683.3759764,17.65104849,5.000786848e-09,1.002772973e-07
1.921875,-1.640625,683.3759764,19.38588426,4.560455842e-09,-1.058400231e-07
1.921875,-1.546875,683.3759764,21.29122862,4.782048098e-09,-2.352927928e-07
1.921875,-1.453125,683.3759764,23.38384001,4.207957799e-09,-2.131878387e-07
1.921875,-1.359375,683.3759764,25.68212401,3.73724294e-09,1.478666322e-08
1.921875,-1.265625,683.3759764,28.20629517,2.931975157e-09,3.488492956e-07
1.921875,-1.171875,683.3759764,30.97855485,-2.980249495e-09,-4.648611994e-07
1.921875,-1.078125,683.3759764,34.02328646,-1.552554514e-08,-6.158657012e-06
1.921875,-0.984375,683.3759764,37.36726994,-2.89187301e-08,-2.28340786e-05
1.921875,-0.890625,683.3759764,41.03991731,1.921215719e-09,-3.814382188e-05
1.921875,-0.796875,683.3759764,45.07353134,1.224013149e-07,0.0001382656795
1.921875,-0.703125,683.3759764,49.50358969,6.855815656e-07,0.001112210681
1.921875,-0.609375,683.3759764,54.36905695,1.567537534e-06,0.005340959187
1.921875,-0.515625,683.3759764,59.71272734,4.230598156e-06,0.01709955307
1.921875,-0.421875,683.3759764,65.58160113,7.633194748e-06,0.04758599903
1.921875,-0.328125,683.3759764,72.027298,1.451166963e-05,0.1071347248
1.921875,-0.234375,683.3759764,79.10651109,1.981285052e-05,0.2132646032
1.921875,-0.140625,683.3759764,86.88150563,2.166019179e-05,0.3636774202
1.921875,-0.046875,683.3759764,95.4206666,1.727305577e-05,0.5446237369
1.921875,0.046875,683.3759764,104.7991002,3.015316975e-06,0.722879189
1.921875,0.140625,683.3759764,115.0992945,2.110425012e-06,0.8530133161
1.921875,0.234375,683.3759764,126.4118448,1.005103501e-05,0.9333321991
1.921875,0.328125,683.3759764,138.8362507,2.615690427e-05,0.97483245
1.921875,0.421875,683.3759764,152.4817911,5.406741828e-05,0.9917781626
1.921875,0.515625,683.3759764,167.4684853,7.899730827e-05,0.9982313669
1.921875,0.609375,683.3759764,183.9281489,8.238325668e-05,0.9999686874
1.921875,0.703125,683.3759764,202.0055528,1.302101526e-05,1.000687376
1.921875,0.796875,683.3759764,221.8596969,-0.0002114141252,1.001462825
1.921875,0.890625,683.3759764,243.6652083,-0.0007000386034,1.002889782
1.921875,0.984375,683.3759764,267.6138775,-0.001537764313,1.005113572
1.921875,1.078125,683.3759764,293.916345,-0.002660061892,1.007843336
1.921875,1.171875,683.3759764,322.8039542,-0.003612081249,1.009985397
1.921875,1.265625,683.3759764,354.5307861,-0.00317159023,1.009192896
1.921875,1.359375,683.3759764,389.3758942,0.001137588838,1.00147237
1.921875,1.453125,683.3759764,427.6457586,0.01354519307,0.9810479501
1.921875,1.546875,683.3759764,469.676982,0.04040232732,0.9406331237
1.921875,1.640625,683.3759764,515.83925,0.0902748389,0.8721328845
1.921875,1.734375,683.3759764,566.5385831,0.1734125852,0.7680063997
1.921875,1.828125,683.3759764,622.2209072,0.298026611,0.6255652492
1.921875,1.921875,683.3759764,683.3759764,0.4579418414,0.4579418533
1.921875,2.015625,683.3759764,750.5416801,0.6255856746,0.298043005
1.921875,2.109375,683.3759764,824.3087744,0.7680460777,0.1734373897
1.921875,2.203125,683.3759764,905.326078,0.8721835496,0.09029815567
1.921875,2.296875,683.3759764,994.3061786,0.9406776297,0.04041688205
1.921875,2.390625,683.3759764,1092.031701,0.9810609167,0.01355709471
1.921875,2.484375,683.3759764,1199.36219,1.00142699,0.001165122614
1.921875,2.578125,683.3759764,1317.241671,1.009067386,-0.003129153195
1.921875,2.671875,683.3759764,1446.706953,1.009770461,-0.003522633125
1.921875,2.765625,683.3759764,1588.896749,1.007453227,-0.00283679022
1.921875,2.859375,683.3759764,1745.061689,1.004447704,-0.001786495106
1.921875,2.953125,683.3759764,1916.575322,1.001735996,-0.00193077892
2.015625,-2.953125,750.5416801,5.217639967,6.20842008e-10,5.531222968e-07
2.015625,-2.859375,750.5416801,5.730456443,1.764097849e-09,1.966698255e-07
2.015625,-2.765625,750.5416801,6.293675158,2.768018034e-09,-1.613469763e-07
2.015625,-2.671875,750.5416801,6.912249904,3.58558803e-09,-4.623247421e-07
2.015625,-2.578125,750.5416801,7.591621356,4.176260921e-09,-6.200490635e-07
2.015625,-2.484375,750.5416801,8.337764926,4.617290623e-09,-6.089911932e-07
2.015625,-2.390625,750.5416801,9.157243322,4.904866136e-09,-4.469800444e-07
2.015625,-2.296875,750.5416801,10.05726427,5.138708546e-09,-1.877714384e-07
2.015625,-2.203125,750.5416801,11.0457439,5.327098921e-09,9.532115746e-08
2.015625,-2.109375,750.5416801,12.13137638,5.208878867e-09,3.181334714e-07
2.015625,-2.015625,750.5416801,13.32371041,5.170810688e-09,4.304145443e-07
2.015625,-1.921875,750.5416801,14.63323316,4.9625542e-09,4.142577186e-07
2.015625,-1.828125,750.5416801,16.07146254,4.288864878e-09,2.809603146e-07
2.015625,-1.734375,750.5416801,17.65104849,4.134696959e-09,9.085522813e-08
2.015625,-1.640625,750.5416801,19.38588426,3.969596283e-09,-1.119333824e-07
2.015625,-1.546875,750.5416801,21.29122862,3.237337107e-09,-2.427527494e-07
2.015625,-1.453125,750.5416801,23.38384001,3.424880451e-09,-2.151265859e-07
2.015625,-1.359375,750.5416801,25.68212401,3.022055851e-09,-6.078215698e-09
2.015625,-1.265625,750.5416801,28.20629517,-9.078367708e-10,2.483326449e-07
2.015625,-1.171875,750.5416801,30.97855485,-9.576193947e-09,-6.994436323e-07
2.015625,-1.078125,750.5416801,34.02328646,-2.616766524e-08,-6.527397993e-06
2.015625,-0.984375,750.5416801,37.36726994,-4.587075985e-08,-2.310119911e-05
2.015625,-0.890625,750.5416801,41.03991731,-1.478608139e-08,-3.754073709e-05
2.015625,-0.796875,750.5416801,45.07353134,1.212371774e-07,0.0001395608553
2.015625,-0.703125,750.5416801,49.50358969,6.954752018e-07,0.001115822577
2.015625,-0.609375,750.5416801,54.36905695,1.523201646e-06,0.005338335974
2.015625,-0.515625,750.5416801,59.71272734,3.926434949e-06,0.01709926149
2.015625,-0.421875,750.5416801,65.58160113,6.900445451e-06,0.04757805056
2.015625,-0.328125,750.5416801,72.027298,1.313131927e-05,0.1071337611
2.015625,-0.234375,750.5416801,79.10651109,1.839112121e-05,0.2132705662
2.015625,-0.140625,750.5416801,86.88150563,2.037241857e-05,0.3636673186
2.015625,-0.046875,750.5416801,95.4206666,1.602220764e-05,0.544615756
2.015625,0.046875,750.5416801,104.7991002,2.097518381e-06,0.7228857031
2.015625,0.140625,750.5416801,115.0992945,-7.442610888e-07,0.8530343245
2.015625,0.234375,750.5416801,126.4118448,2.29693795e-06,0.9333704115
2.015625,0.328125,750.5416801,138.8362507,1.077288833e-05,0.9749113916
2.015625,0.421875,750.5416801,152.4817911,3.06943137e-05,0.9918857178
2.015625,0.515625,750.5416801,167.4684853,5.494769244e-05,0.9983301829
